# tiempo (s), tension (V)
0.000000000000000000e+00,9.261181347867919467e-01,9.249667995596784209e-01
7.999999999999999638e-06,9.241444172557359282e-01,9.231575584922563360e-01
1.599999999999999928e-05,9.221706997301400976e-01,9.211838409693857699e-01
2.400000000000000061e-05,9.198680292904961586e-01,9.187166940734489140e-01
3.199999999999999855e-05,9.178943117766888982e-01,9.164140236448921062e-01
3.999999999999999650e-05,9.154271648920528914e-01,9.141113532237028494e-01
4.800000000000000122e-05,9.131244944740152247e-01,9.121376357256758549e-01
5.599999999999999916e-05,9.111507769786831856e-01,9.099994417755583598e-01
6.399999999999999710e-05,9.090125830314783606e-01,9.075322949178740162e-01
7.200000000000000182e-05,9.065454361771461134e-01,9.055585774377561403e-01
7.999999999999999299e-05,9.040782893311773982e-01,9.030914305951265320e-01
8.799999999999999771e-05,9.017756189491318297e-01,9.007887602161886997e-01
9.600000000000000243e-05,8.996374250294352226e-01,8.984860898444888555e-01
1.039999999999999936e-04,8.971702782067599857e-01,8.956899901171280209e-01
1.119999999999999983e-04,8.947031313923590190e-01,8.933873197613870776e-01
1.199999999999999895e-04,8.920715081327584839e-01,8.912491258660540927e-01
1.279999999999999942e-04,8.896043613353835644e-01,8.887819790714158730e-01
1.359999999999999989e-04,8.873016909985678158e-01,8.861503558328334140e-01
1.440000000000000036e-04,8.851634971207630320e-01,8.836832090551047791e-01
1.519999999999999813e-04,8.822029209923792914e-01,8.810515858345058238e-01
1.599999999999999860e-04,8.800647271291648366e-01,8.785844390735864096e-01
1.679999999999999907e-04,8.772686274710751464e-01,8.761172923207645180e-01
1.759999999999999954e-04,8.746370042729482153e-01,8.734856691266531525e-01
1.840000000000000001e-04,8.721698575330334435e-01,8.710185223904914897e-01
1.920000000000000049e-04,8.693737579041771468e-01,8.680579463176891775e-01
1.999999999999999825e-04,8.669066111813783504e-01,8.654263231515338939e-01
2.079999999999999872e-04,8.641105115718594742e-01,8.629591764415018851e-01
2.159999999999999919e-04,8.614788884192995377e-01,8.603275532928948977e-01
2.239999999999999966e-04,8.590117417219740314e-01,8.575314537073776000e-01
2.320000000000000014e-04,8.558866892500490708e-01,8.545708776867085854e-01
2.399999999999999790e-04,8.534195425706219140e-01,8.521037310114752961e-01
2.480000000000000108e-04,8.506234430101025090e-01,8.493076314556936568e-01
2.559999999999999884e-04,8.479918199035089144e-01,8.463470554663998779e-01
2.639999999999999660e-04,8.451957203624842485e-01,8.438799088172265206e-01
2.719999999999999979e-04,8.420706679461036348e-01,8.407548564060871588e-01
2.799999999999999755e-04,8.392745684261990746e-01,8.379587568908550832e-01
2.880000000000000073e-04,8.366429453577044484e-01,8.351626573855270852e-01
2.959999999999999849e-04,8.336823694161159537e-01,8.322020814494661689e-01
3.039999999999999625e-04,8.307217934855724017e-01,8.292415055244297672e-01
3.119999999999999944e-04,8.277612175660329363e-01,8.262809296103772461e-01
3.199999999999999720e-04,8.246361652184126534e-01,8.233203537072680822e-01
3.280000000000000038e-04,8.218400657598046166e-01,8.201953013769246459e-01
3.359999999999999814e-04,8.188794898730343830e-01,8.175636783712857403e-01
3.439999999999999590e-04,8.159189139971060323e-01,8.144386260631949481e-01
3.519999999999999908e-04,8.127938616953434003e-01,8.113135737671163250e-01
3.599999999999999685e-04,8.096688094055677354e-01,8.076950921760746027e-01
3.680000000000000003e-04,8.067082335631101664e-01,8.050634692108045165e-01
3.759999999999999779e-04,8.035831812965407162e-01,8.021028933849350118e-01
3.840000000000000097e-04,8.004581290418176787e-01,7.988133647019686201e-01
3.919999999999999873e-04,7.973330767988930923e-01,7.960172653317063585e-01
3.999999999999999650e-04,7.940435481348244728e-01,7.923987838076553825e-01
4.079999999999999968e-04,7.910829723482490916e-01,7.894382080268965707e-01
4.159999999999999744e-04,7.879579201404340871e-01,7.859842029625345727e-01
4.240000000000000062e-04,7.846683915131680287e-01,7.828591507736338828e-01
4.319999999999999838e-04,7.813788628987080598e-01,7.797340985962628590e-01
4.399999999999999615e-04,7.779248578672466330e-01,7.762800935714726513e-01
4.479999999999999933e-04,7.747998057079833467e-01,7.731550414182188913e-01
4.559999999999999709e-04,7.713458007031193109e-01,7.698655128481416421e-01
4.640000000000000027e-04,7.683852249957063840e-01,7.662470314355559475e-01
4.719999999999999803e-04,7.650956964438162533e-01,7.631219793186736489e-01
4.799999999999999580e-04,7.613127386245611694e-01,7.593390215079925953e-01
4.879999999999999898e-04,7.580232100994230837e-01,7.562139694158669379e-01
4.960000000000000216e-04,7.545692051613241969e-01,7.529244409098554414e-01
5.039999999999999992e-04,7.512796766614540100e-01,7.496349124161126865e-01
5.119999999999999768e-04,7.479901481738246982e-01,7.461809075108262190e-01
5.199999999999999544e-04,7.440427140047491950e-01,7.425624261958501116e-01
5.279999999999999321e-04,7.407531855438540536e-01,7.391084213179335283e-01
5.360000000000000181e-04,7.372991806728956821e-01,7.356544164532855534e-01
