# tiempo (s), tension (V)
0.000000000000000000e+00,-9.017080233437616554e-01,-9.005566880646415084e-01
7.999999999999999638e-06,-8.995698292554993314e-01,-8.982540175121742632e-01
1.599999999999999928e-05,-8.971026822388225019e-01,-8.959513469673887620e-01
2.400000000000000061e-05,-8.949644881648274319e-01,-8.938131528969492923e-01
3.199999999999999855e-05,-8.926618176309824015e-01,-8.915104823669244283e-01
3.999999999999999650e-05,-8.903591471047727079e-01,-8.890433353789306548e-01
4.800000000000000122e-05,-8.880564765861790333e-01,-8.870696177948226291e-01
5.599999999999999916e-05,-8.854248531456589966e-01,-8.842735178935445806e-01
6.399999999999999710e-05,-8.831221826433213185e-01,-8.819708473949872118e-01
7.200000000000000182e-05,-8.806550356849154326e-01,-8.795037004406212056e-01
7.999999999999999299e-05,-8.781878887351600715e-01,-8.768720770321529745e-01
8.799999999999999771e-05,-8.758852182565056710e-01,-8.744049300956162618e-01
9.600000000000000243e-05,-8.732535948615073318e-01,-8.716088302445924585e-01
1.039999999999999936e-04,-8.704574950150172352e-01,-8.691416833263549968e-01
1.119999999999999983e-04,-8.679903481007685828e-01,-8.665100599563152484e-01
1.199999999999999895e-04,-8.655232011950498849e-01,-8.640429130557034654e-01
1.279999999999999942e-04,-8.627271013788511134e-01,-8.617402426227949164e-01
1.359999999999999989e-04,-8.602599544912513663e-01,-8.589441428213240304e-01
1.440000000000000036e-04,-8.571349017790950153e-01,-8.561480430306989131e-01
1.519999999999999813e-04,-8.548322313682655826e-01,-8.535164197082228954e-01
1.599999999999999860e-04,-8.522006080505671877e-01,-8.512137493088899332e-01
1.679999999999999907e-04,-8.495689847424032770e-01,-8.480886966357401580e-01
1.759999999999999954e-04,-8.469373614437449849e-01,-8.454570733424162654e-01
1.840000000000000001e-04,-8.441412616993041462e-01,-8.424964971487347576e-01
1.920000000000000049e-04,-8.413451619655281100e-01,-8.400293503297845410e-01
1.999999999999999825e-04,-8.385490622423824592e-01,-8.369042977043077425e-01
2.079999999999999872e-04,-8.357529625298333320e-01,-8.341081979979757532e-01
2.159999999999999919e-04,-8.326279099224229707e-01,-8.314765747545882490e-01
2.239999999999999966e-04,-8.296673337801613313e-01,-8.283515221651547300e-01
2.320000000000000014e-04,-8.268712341010442390e-01,-8.257198989420952984e-01
2.399999999999999790e-04,-8.240751344323807848e-01,-8.225948463767206453e-01
2.480000000000000108e-04,-8.211145583239756185e-01,-8.197987467239788995e-01
2.559999999999999884e-04,-8.184829351262778996e-01,-8.166736941831811425e-01
2.639999999999999660e-04,-8.150289296932098360e-01,-8.140420710009397265e-01
2.719999999999999979e-04,-8.125617829649389723e-01,-8.110814949318190248e-01
2.799999999999999755e-04,-8.092722540063551628e-01,-8.081209188742014549e-01
2.880000000000000073e-04,-8.061472015088270160e-01,-8.048313899347349087e-01
2.959999999999999849e-04,-8.033511019165771039e-01,-8.020352903472731665e-01
3.039999999999999625e-04,-8.000615729975308899e-01,-7.984168085432669093e-01
3.119999999999999944e-04,-7.972654734273630917e-01,-7.956207089790393594e-01
3.199999999999999720e-04,-7.938114680899082121e-01,-7.924956565368197481e-01
3.280000000000000038e-04,-7.906864156549502365e-01,-7.890416512205243871e-01
3.359999999999999814e-04,-7.878903161184838133e-01,-7.860810752472652263e-01
3.439999999999999590e-04,-7.844363108225017589e-01,-7.827915464011760971e-01
3.519999999999999908e-04,-7.811467819832809134e-01,-7.798309704514300167e-01
3.599999999999999685e-04,-7.781862060396925740e-01,-7.765414416313660695e-01
3.680000000000000003e-04,-7.747322007861386917e-01,-7.732519128249188967e-01
3.759999999999999779e-04,-7.719361013061402099e-01,-7.701268604713559229e-01
3.840000000000000097e-04,-7.683176196406578118e-01,-7.668373316913011939e-01
3.919999999999999873e-04,-7.651925673063221245e-01,-7.635478029246991483e-01
3.999999999999999650e-04,-7.620675149841023011e-01,-7.604227506088369060e-01
4.079999999999999968e-04,-7.586135097998977228e-01,-7.568042689949858737e-01
4.159999999999999744e-04,-7.551595046303712921e-01,-7.536792167050515578e-01
4.240000000000000062e-04,-7.518699759110760716e-01,-7.500607351210933915e-01
4.319999999999999838e-04,-7.484159707700207553e-01,-7.462777771185366005e-01
4.399999999999999615e-04,-7.449619656434531834e-01,-7.431527248686304876e-01
4.479999999999999933e-04,-7.415079605313089628e-01,-7.396987197640154665e-01
4.559999999999999709e-04,-7.382184318664266609e-01,-7.362447146737255421e-01
4.640000000000000027e-04,-7.345999503500322270e-01,-7.327907095976962104e-01
4.719999999999999803e-04,-7.311459452807709258e-01,-7.298301338295438700e-01
4.799999999999999580e-04,-7.280208930874566553e-01,-7.260471759186847285e-01
4.879999999999999898e-04,-7.244024116148850556e-01,-7.225931708843821299e-01
4.960000000000000216e-04,-7.206194537282158974e-01,-7.189746894348956197e-01
5.039999999999999992e-04,-7.173299251447359248e-01,-7.155206844292024693e-01
5.119999999999999768e-04,-7.137114437174755244e-01,-7.119022030095462084e-01
5.199999999999999544e-04,-7.100929623054049733e-01,-7.081192451779240171e-01
5.279999999999999321e-04,-7.063100044816734702e-01,-7.045007637891824714e-01
5.360000000000000181e-04,-7.025270466743782638e-01,-7.010467588411967155e-01
5.439999999999999957e-04,-6.992375181595898992e-01,-6.974282774817063268e-01
5.519999999999999733e-04,-6.952900839580860026e-01,-6.934808432882938467e-01
5.599999999999999509e-04,-6.915071261981876605e-01,-6.900268383834854413e-01
5.679999999999999286e-04,-6.878886448777035145e-01,-6.860794042229639844e-01
5.760000000000000146e-04,-6.842701635718801967e-01,-6.826253993467871206e-01
5.839999999999999922e-04,-6.808161587026573258e-01,-6.785134887971938644e-01
5.919999999999999698e-04,-6.768687245825940613e-01,-6.752239603709768723e-01
5.999999999999999474e-04,-6.734147197416343600e-01,-6.716054791158829751e-01
6.079999999999999251e-04,-6.694672856537029482e-01,-6.674935686161177495e-01
6.160000000000000111e-04,-6.656843280020541265e-01,-6.638750873915422179e-01
6.239999999999999887e-04,-6.619013703659323289e-01,-6.597631769262649604e-01
6.319999999999999663e-04,-6.577894599093989658e-01,-6.558157428967115177e-01
6.399999999999999439e-04,-6.540065023054083548e-01,-6.520327853006960828e-01
6.479999999999999215e-04,-6.502235447166834215e-01,-6.482498277199021386e-01
6.560000000000000076e-04,-6.461116343113716409e-01,-6.444668701542446421e-01
6.639999999999999852e-04,-6.426576295846910813e-01,-6.405194361887357468e-01
6.719999999999999628e-04,-6.383812427975608106e-01,-6.364075258253214518e-01
6.799999999999999404e-04,-6.344338088571301881e-01,-6.324600918929752513e-01
6.879999999999999180e-04,-6.304863749328445399e-01,-6.286771343895828368e-01
6.960000000000000041e-04,-6.265389410246073876e-01,-6.245652240764769658e-01
7.039999999999999817e-04,-6.227559835441838221e-01,-6.206177901921322571e-01
