,frecuencia (Hz),amplitud enviada (num),amplitud leida (num),leida/enviada
1,1.0,0.060393985360860825,0.0028076171875,0.04648835758601081
2,1.0,0.3019699156284332,0.014892578125,0.04931808552519835
3,1.0,0.6039398312568665,0.032470703125,0.05376479815451951
4,1.0,0.9059097766876221,0.050506591796875,0.05575234211683621
5,1.0,1.207879662513733,0.07000732421875,0.0579588566571747
6,1.0,1.5098495483398438,0.086639404296875,0.05738280638103275
7,1.0,1.8118195533752441,0.079986572265625,0.044147096280431335
8,3.5789473684210527,0.10000000149011612,0.00311279296875,0.03112792922365771
9,3.5789473684210527,0.5,0.033966064453125,0.06793212890625
10,3.5789473684210527,1.0,0.0679931640625,0.0679931640625
11,3.5789473684210527,1.5,0.102783203125,0.06852213541666667
12,3.5789473684210527,2.0,0.139129638671875,0.0695648193359375
13,3.5789473684210527,2.5,0.28961181640625,0.1158447265625
14,3.5789473684210527,3.0,0.16375732421875,0.054585774739583336
15,6.157894736842105,0.10000000149011612,0.007720947265625,0.07720947150573922
16,6.157894736842105,0.5,0.041748046875,0.08349609375
17,6.157894736842105,1.0,0.083770751953125,0.083770751953125
18,6.157894736842105,1.5,0.12603759765625,0.08402506510416667
19,6.157894736842105,2.0,0.16741943359375,0.083709716796875
20,6.157894736842105,2.5,0.688018798828125,0.27520751953125
21,6.157894736842105,3.0,0.687835693359375,0.229278564453125
22,8.736842105263158,0.10000000149011612,0.016326904296875,0.1632690405358517
23,8.736842105263158,0.5,0.074554443359375,0.14910888671875
24,8.736842105263158,1.0,0.1488037109375,0.1488037109375
25,8.736842105263158,1.5,0.22186279296875,0.14790852864583334
26,8.736842105263158,2.0,0.297637939453125,0.1488189697265625
27,8.736842105263158,2.5,0.30657958984375,0.1226318359375
28,8.736842105263158,3.0,0.687713623046875,0.22923787434895834
29,11.31578947368421,0.10000000149011612,0.015960693359375,0.15960693121542138
30,11.31578947368421,0.5,0.08270263671875,0.1654052734375
31,11.31578947368421,1.0,0.164794921875,0.164794921875
32,11.31578947368421,1.5,0.248382568359375,0.16558837890625
33,11.31578947368421,2.0,0.3289794921875,0.16448974609375
34,11.31578947368421,2.5,0.687408447265625,0.27496337890625
35,11.31578947368421,3.0,0.686492919921875,0.22883097330729166
36,13.894736842105264,0.10000000149011612,0.01629638671875,0.16296386475914917
37,13.894736842105264,0.5,0.08172607421875,0.1634521484375
38,13.894736842105264,1.0,0.173004150390625,0.173004150390625
39,13.894736842105264,1.5,0.24481201171875,0.1632080078125
40,13.894736842105264,2.0,0.344451904296875,0.1722259521484375
41,13.894736842105264,2.5,0.68682861328125,0.2747314453125
42,13.894736842105264,3.0,0.686767578125,0.22892252604166666
43,16.473684210526315,0.10000000149011612,0.022918701171875,0.22918700830359745
44,16.473684210526315,0.5,0.11016845703125,0.2203369140625
45,16.473684210526315,1.0,0.227142333984375,0.227142333984375
46,16.473684210526315,1.5,0.33154296875,0.22102864583333334
47,16.473684210526315,2.0,0.443511962890625,0.2217559814453125
48,16.473684210526315,2.5,0.687164306640625,0.27486572265625
49,16.473684210526315,3.0,0.689239501953125,0.22974650065104166
50,19.05263157894737,0.10000000149011612,0.01458740234375,0.1458740212638077
51,19.05263157894737,0.5,0.06951904296875,0.1390380859375
52,19.05263157894737,1.0,0.138519287109375,0.138519287109375
53,19.05263157894737,1.5,0.2093505859375,0.13956705729166666
54,19.05263157894737,2.0,0.276580810546875,0.1382904052734375
55,19.05263157894737,2.5,0.68695068359375,0.2747802734375
56,19.05263157894737,3.0,0.686279296875,0.228759765625
57,21.63157894736842,0.10000000149011612,0.018585205078125,0.18585204801183866
58,21.63157894736842,0.5,0.098236083984375,0.19647216796875
59,21.63157894736842,1.0,0.1795654296875,0.1795654296875
60,21.63157894736842,1.5,0.29351806640625,0.1956787109375
61,21.63157894736842,2.0,0.393585205078125,0.1967926025390625
62,21.63157894736842,2.5,0.7393798828125,0.295751953125
63,21.63157894736842,3.0,0.685699462890625,0.22856648763020834
64,24.210526315789473,0.10000000149011612,0.028533935546875,0.2853393512168623
65,24.210526315789473,0.5,0.140045166015625,0.28009033203125
66,24.210526315789473,1.0,0.281829833984375,0.281829833984375
67,24.210526315789473,1.5,0.429443359375,0.2862955729166667
68,24.210526315789473,2.0,0.565826416015625,0.2829132080078125
69,24.210526315789473,2.5,0.688323974609375,0.27532958984375
70,24.210526315789473,3.0,0.687713623046875,0.22923787434895834
71,26.789473684210527,0.09999999403953552,0.02044677734375,0.20446778562472973
72,26.789473684210527,0.5,0.099273681640625,0.19854736328125
73,26.789473684210527,1.0,0.20587158203125,0.20587158203125
74,26.789473684210527,1.5,0.29791259765625,0.1986083984375
75,26.789473684210527,2.0,0.3824462890625,0.19122314453125
76,26.789473684210527,2.5,0.730072021484375,0.29202880859375
77,26.789473684210527,3.0,0.731689453125,0.243896484375
78,29.36842105263158,0.10000000149011612,0.023284912109375,0.23284911762402777
79,29.36842105263158,0.5,0.110260009765625,0.22052001953125
80,29.36842105263158,1.0,0.21893310546875,0.21893310546875
81,29.36842105263158,1.5,0.361114501953125,0.24074300130208334
82,29.36842105263158,2.0,0.4683837890625,0.23419189453125
83,29.36842105263158,2.5,0.725860595703125,0.29034423828125
84,29.36842105263158,3.0,0.72747802734375,0.24249267578125
85,31.94736842105263,0.10000000149011612,0.0301513671875,0.30151366738209623
86,31.94736842105263,0.5,0.15032958984375,0.3006591796875
87,31.94736842105263,1.0,0.30059814453125,0.30059814453125
88,31.94736842105263,1.5,0.45098876953125,0.3006591796875
89,31.94736842105263,2.0,0.601165771484375,0.3005828857421875
90,31.94736842105263,2.5,0.686767578125,0.27470703125
91,31.94736842105263,3.0,0.6856689453125,0.22855631510416666
92,34.526315789473685,0.09999999403953552,0.026031494140625,0.26031495692223056
93,34.526315789473685,0.5,0.135589599609375,0.27117919921875
94,34.526315789473685,1.0,0.273468017578125,0.273468017578125
95,34.526315789473685,1.5,0.4083251953125,0.272216796875
96,34.526315789473685,2.0,0.53460693359375,0.267303466796875
97,34.526315789473685,2.5,0.72100830078125,0.2884033203125
98,34.526315789473685,3.0,0.72088623046875,0.24029541015625
99,37.10526315789474,0.10000000149011612,0.026458740234375,0.2645873984010905
100,37.10526315789474,0.5,0.13031005859375,0.2606201171875
101,37.10526315789474,1.0,0.253753662109375,0.253753662109375
102,37.10526315789474,1.5,0.369537353515625,0.24635823567708334
103,37.10526315789474,2.0,0.55059814453125,0.275299072265625
104,37.10526315789474,2.5,0.717987060546875,0.28719482421875
105,37.10526315789474,3.0,0.717803955078125,0.23926798502604166
106,39.68421052631579,0.10000000149011612,0.02978515625,0.2978515580616659
107,39.68421052631579,0.5,0.149017333984375,0.29803466796875
108,39.68421052631579,1.0,0.298004150390625,0.298004150390625
109,39.68421052631579,1.5,0.447052001953125,0.29803466796875
110,39.68421052631579,2.0,0.595977783203125,0.2979888916015625
111,39.68421052631579,2.5,0.716552734375,0.28662109375
112,39.68421052631579,3.0,0.71551513671875,0.23850504557291666
113,42.26315789473684,0.10000000149011612,0.026214599609375,0.2621459921874703
114,42.26315789473684,0.5,0.14898681640625,0.2979736328125
115,42.26315789473684,1.0,0.297882080078125,0.297882080078125
116,42.26315789473684,1.5,0.446624755859375,0.2977498372395833
117,42.26315789473684,2.0,0.596282958984375,0.2981414794921875
118,42.26315789473684,2.5,0.714324951171875,0.28572998046875
119,42.26315789473684,3.0,0.714996337890625,0.23833211263020834
120,44.8421052631579,0.10000000149011612,0.02886962890625,0.2886962847605901
121,44.8421052631579,0.5,0.141754150390625,0.28350830078125
122,44.8421052631579,1.0,0.28857421875,0.28857421875
123,44.8421052631579,1.5,0.44219970703125,0.2947998046875
124,44.8421052631579,2.0,0.587310791015625,0.2936553955078125
125,44.8421052631579,2.5,0.712158203125,0.28486328125
126,44.8421052631579,3.0,0.712677001953125,0.23755900065104166
127,47.421052631578945,0.10000000149011612,0.030029296875,0.3002929642752861
128,47.421052631578945,0.5,0.1500244140625,0.300048828125
129,47.421052631578945,1.0,0.299957275390625,0.299957275390625
130,47.421052631578945,1.5,0.449951171875,0.2999674479166667
131,47.421052631578945,2.0,0.59991455078125,0.299957275390625
132,47.421052631578945,2.5,0.711273193359375,0.28450927734375
133,47.421052631578945,3.0,0.710235595703125,0.23674519856770834
134,50.0,0.10000000149011612,0.030029296875,0.3002929642752861
135,50.0,0.5,0.14996337890625,0.2999267578125
136,50.0,1.0,0.299896240234375,0.299896240234375
137,50.0,1.5,0.447784423828125,0.29852294921875
138,50.0,2.0,0.599822998046875,0.2999114990234375
139,50.0,2.5,0.709686279296875,0.28387451171875
140,50.0,3.0,0.70977783203125,0.23659261067708334
