,frecuencia (Hz),amplitud enviada (num),amplitud leida (num),leida/enviada
1,49.99999999999999,0.10000000149011612,0.030029296875,0.3002929642752861
2,49.99999999999999,0.5,0.149993896484375,0.29998779296875
3,49.99999999999999,1.0,0.2999267578125,0.2999267578125
4,71.44021889178244,0.10000000149011612,0.02996826171875,0.29968261272188107
5,71.44021889178244,0.5,0.14984130859375,0.2996826171875
6,71.44021889178244,1.0,0.298980712890625,0.298980712890625
7,102.07409750611578,0.10000000149011612,0.030029296875,0.3002929642752861
8,102.07409750611578,0.5,0.149749755859375,0.29949951171875
9,102.07409750611578,1.0,0.299774169921875,0.299774169921875
10,145.84391738036112,0.10000000149011612,0.029998779296875,0.2999877884985836
11,145.84391738036112,0.5,0.1497802734375,0.299560546875
12,145.84391738036112,1.0,0.29962158203125,0.29962158203125
13,208.38242763376067,0.10000000149011612,0.029998779296875,0.2999877884985836
14,208.38242763376067,0.5,0.14971923828125,0.2994384765625
15,208.38242763376067,1.0,0.299468994140625,0.299468994140625
16,297.73772486713756,0.10000000149011612,0.029998779296875,0.2999877884985836
17,297.73772486713756,0.5,0.149627685546875,0.29925537109375
18,297.73772486713756,1.0,0.299285888671875,0.299285888671875
19,425.4089647369921,0.10000000149011612,0.029937744140625,0.29937743694517854
20,425.4089647369921,0.5,0.1495361328125,0.299072265625
21,425.4089647369921,1.0,0.298980712890625,0.298980712890625
22,607.826191186745,0.10000000149011612,0.0299072265625,0.299072261168476
23,607.826191186745,0.5,0.149261474609375,0.29852294921875
24,607.826191186745,1.0,0.298553466796875,0.298553466796875
25,868.4647229307902,0.10000000149011612,0.029815673828125,0.29815673383836844
26,868.4647229307902,0.5,0.14898681640625,0.2979736328125
27,868.4647229307902,1.0,0.29766845703125,0.29766845703125
28,1240.8661981193356,0.10000000149011612,0.029693603515625,0.29693603073155833
29,1240.8661981193356,0.5,0.148040771484375,0.29608154296875
30,1240.8661981193356,1.0,0.296112060546875,0.296112060546875
31,1772.9550561811864,0.10000000149011612,0.029449462890625,0.2944946245179381
32,1772.9550561811864,0.5,0.147003173828125,0.29400634765625
33,1772.9550561811864,1.0,0.2939453125,0.2939453125
34,2533.2059459775255,0.10000000149011612,0.029296875,0.2929687456344255
35,2533.2059459775255,0.5,0.146209716796875,0.29241943359375
36,2533.2059459775255,1.0,0.292388916015625,0.292388916015625
37,3619.455745571985,0.10000000149011612,0.029266357421875,0.29266356985772296
38,3619.455745571985,0.5,0.146087646484375,0.29217529296875
39,3619.455745571985,1.0,0.29217529296875,0.29217529296875
40,5171.494214655645,0.10000000149011612,0.0291748046875,0.2917480425276154
41,5171.494214655645,0.5,0.145721435546875,0.29144287109375
42,5171.494214655645,1.0,0.29144287109375,0.29144287109375
43,7389.0535738517165,0.10000000149011612,0.029998779296875,0.2999877884985836
44,7389.0535738517165,0.5,0.1495361328125,0.299072265625
45,7389.0535738517165,1.0,0.299072265625,0.299072265625
46,10557.51209438148,0.10000000149011612,0.029327392578125,0.293273921411128
47,10557.51209438148,0.5,0.146331787109375,0.29266357421875
48,10557.51209438148,1.0,0.29266357421875,0.29266357421875
49,15084.619499505086,0.10000000149011612,0.0301513671875,0.30151366738209623
50,15084.619499505086,0.5,0.150604248046875,0.30120849609375
51,15084.619499505086,1.0,0.301177978515625,0.301177978515625
52,21552.97037887784,0.10000000149011612,0.00653076171875,0.06530761621434068
53,21552.97037887784,0.5,0.032379150390625,0.06475830078125
54,21552.97037887784,1.0,0.06475830078125,0.06475830078125
55,30794.978432702694,0.09999987483024597,0.00030517578125,0.0030517616323825288
56,30794.978432702694,0.49999940395355225,0.000946044921875,0.0018920920992995492
57,30794.978432702694,0.9999988079071045,0.00177001953125,0.0017700216412802235
58,44000.000000000044,0.10000000149011612,0.000213623046875,0.002136230436917686
59,44000.000000000044,0.5,0.000457763671875,0.00091552734375
60,44000.000000000044,1.0,0.000762939453125,0.000762939453125
