,frecuencia (Hz),amplitud enviada (num),amplitud leida (num),leida/enviada
1,49.99999999999999,0.10000000149011612,0.030059814453125,0.30059814005198865
2,49.99999999999999,0.5,0.14923095703125,0.2984619140625
3,49.99999999999999,1.0,0.29986572265625,0.29986572265625
4,49.99999999999999,1.5,0.449981689453125,0.29998779296875
5,49.99999999999999,2.0,0.59991455078125,0.299957275390625
6,49.99999999999999,2.5,0.70953369140625,0.2838134765625
7,49.99999999999999,3.0,0.709686279296875,0.23656209309895834
8,71.44021889178244,0.10000000149011612,0.029998779296875,0.2999877884985836
9,71.44021889178244,0.5,0.14947509765625,0.2989501953125
10,71.44021889178244,1.0,0.298919677734375,0.298919677734375
11,71.44021889178244,1.5,0.44921875,0.2994791666666667
12,71.44021889178244,2.0,0.597991943359375,0.2989959716796875
13,71.44021889178244,2.5,0.701568603515625,0.28062744140625
14,71.44021889178244,3.0,0.70068359375,0.23356119791666666
15,102.07409750611578,0.10000000149011612,0.02996826171875,0.29968261272188107
16,102.07409750611578,0.5,0.14996337890625,0.2999267578125
17,102.07409750611578,1.0,0.299468994140625,0.299468994140625
18,102.07409750611578,1.5,0.449249267578125,0.29949951171875
19,102.07409750611578,2.0,0.598876953125,0.2994384765625
20,102.07409750611578,2.5,0.694671630859375,0.27786865234375
21,102.07409750611578,3.0,0.6920166015625,0.23067220052083334
22,145.84391738036112,0.10000000149011612,0.029998779296875,0.2999877884985836
23,145.84391738036112,0.5,0.14984130859375,0.2996826171875
24,145.84391738036112,1.0,0.299652099609375,0.299652099609375
25,145.84391738036112,1.5,0.4493408203125,0.299560546875
26,145.84391738036112,2.0,0.599029541015625,0.2995147705078125
27,145.84391738036112,2.5,0.68927001953125,0.2757080078125
28,145.84391738036112,3.0,0.684844970703125,0.22828165690104166
29,208.38242763376067,0.10000000149011612,0.02996826171875,0.29968261272188107
30,208.38242763376067,0.5,0.149749755859375,0.29949951171875
31,208.38242763376067,1.0,0.299468994140625,0.299468994140625
32,208.38242763376067,1.5,0.4490966796875,0.2993977864583333
33,208.38242763376067,2.0,0.59893798828125,0.299468994140625
34,208.38242763376067,2.5,0.683319091796875,0.27332763671875
35,208.38242763376067,3.0,0.67724609375,0.22574869791666666
36,297.73772486713756,0.10000000149011612,0.029937744140625,0.29937743694517854
37,297.73772486713756,0.5,0.149688720703125,0.29937744140625
38,297.73772486713756,1.0,0.299346923828125,0.299346923828125
39,297.73772486713756,1.5,0.449005126953125,0.2993367513020833
40,297.73772486713756,2.0,0.598602294921875,0.2993011474609375
41,297.73772486713756,2.5,0.676666259765625,0.27066650390625
42,297.73772486713756,3.0,0.667083740234375,0.22236124674479166
43,425.4089647369921,0.10000000149011612,0.029937744140625,0.29937743694517854
44,425.4089647369921,0.5,0.149566650390625,0.29913330078125
45,425.4089647369921,1.0,0.299072265625,0.299072265625
46,425.4089647369921,1.5,0.448638916015625,0.2990926106770833
47,425.4089647369921,2.0,0.598175048828125,0.2990875244140625
48,425.4089647369921,2.5,0.668609619140625,0.26744384765625
49,425.4089647369921,3.0,0.6536865234375,0.2178955078125
50,607.826191186745,0.10000000149011612,0.0299072265625,0.299072261168476
51,607.826191186745,0.5,0.149322509765625,0.29864501953125
52,607.826191186745,1.0,0.298583984375,0.298583984375
53,607.826191186745,1.5,0.447998046875,0.2986653645833333
54,607.826191186745,2.0,0.597076416015625,0.2985382080078125
55,607.826191186745,2.5,0.658660888671875,0.26346435546875
56,607.826191186745,3.0,0.640289306640625,0.21342976888020834
57,868.4647229307902,0.10000000149011612,0.029876708984375,0.2987670853917735
58,868.4647229307902,0.5,0.148895263671875,0.29779052734375
59,868.4647229307902,1.0,0.29766845703125,0.29766845703125
60,868.4647229307902,1.5,0.4464111328125,0.297607421875
61,868.4647229307902,2.0,0.595245361328125,0.2976226806640625
62,868.4647229307902,2.5,0.6446533203125,0.257861328125
63,868.4647229307902,3.0,0.619842529296875,0.20661417643229166
64,1240.8661981193356,0.10000000149011612,0.0296630859375,0.2966308549548558
65,1240.8661981193356,0.5,0.14801025390625,0.2960205078125
66,1240.8661981193356,1.0,0.296142578125,0.296142578125
67,1240.8661981193356,1.5,0.44427490234375,0.2961832682291667
68,1240.8661981193356,2.0,0.59222412109375,0.296112060546875
69,1240.8661981193356,2.5,0.626129150390625,0.25045166015625
70,1240.8661981193356,3.0,0.591552734375,0.19718424479166666
71,1772.9550561811864,0.10000000149011612,0.029449462890625,0.2944946245179381
72,1772.9550561811864,0.5,0.14703369140625,0.2940673828125
73,1772.9550561811864,1.0,0.29400634765625,0.29400634765625
74,1772.9550561811864,1.5,0.441009521484375,0.29400634765625
75,1772.9550561811864,2.0,0.58795166015625,0.293975830078125
76,1772.9550561811864,2.5,0.589630126953125,0.23585205078125
77,1772.9550561811864,3.0,0.563751220703125,0.18791707356770834
78,2533.2059459775255,0.10000000149011612,0.029266357421875,0.29266356985772296
79,2533.2059459775255,0.5,0.146209716796875,0.29241943359375
80,2533.2059459775255,1.0,0.2923583984375,0.2923583984375
81,2533.2059459775255,1.5,0.438568115234375,0.2923787434895833
82,2533.2059459775255,2.0,0.584686279296875,0.2923431396484375
83,2533.2059459775255,2.5,0.573272705078125,0.22930908203125
84,2533.2059459775255,3.0,0.51812744140625,0.17270914713541666
85,3619.455745571985,0.10000000149011612,0.02923583984375,0.29235839408102043
86,3619.455745571985,0.5,0.146087646484375,0.29217529296875
87,3619.455745571985,1.0,0.292144775390625,0.292144775390625
88,3619.455745571985,1.5,0.438232421875,0.2921549479166667
89,3619.455745571985,2.0,0.584228515625,0.2921142578125
90,3619.455745571985,2.5,0.62261962890625,0.2490478515625
91,3619.455745571985,3.0,0.466888427734375,0.15562947591145834
92,5171.494214655645,0.10000000149011612,0.0291748046875,0.2917480425276154
93,5171.494214655645,0.5,0.145660400390625,0.29132080078125
94,5171.494214655645,1.0,0.2913818359375,0.2913818359375
95,5171.494214655645,1.5,0.437042236328125,0.2913614908854167
96,5171.494214655645,2.0,0.5826416015625,0.29132080078125
97,5171.494214655645,2.5,0.66412353515625,0.2656494140625
98,5171.494214655645,3.0,0.536712646484375,0.17890421549479166
99,7389.0535738517165,0.10000000149011612,0.02996826171875,0.29968261272188107
100,7389.0535738517165,0.5,0.149566650390625,0.29913330078125
101,7389.0535738517165,1.0,0.299041748046875,0.299041748046875
102,7389.0535738517165,1.5,0.448486328125,0.2989908854166667
103,7389.0535738517165,2.0,0.598114013671875,0.2990570068359375
104,7389.0535738517165,2.5,0.317657470703125,0.12706298828125
105,7389.0535738517165,3.0,0.295989990234375,0.098663330078125
106,10557.51209438148,0.10000000149011612,0.029327392578125,0.293273921411128
107,10557.51209438148,0.5,0.14642333984375,0.2928466796875
108,10557.51209438148,1.0,0.292724609375,0.292724609375
109,10557.51209438148,1.5,0.439056396484375,0.2927042643229167
110,10557.51209438148,2.0,0.585357666015625,0.2926788330078125
111,10557.51209438148,2.5,0.254791259765625,0.10191650390625
112,10557.51209438148,3.0,0.3018798828125,0.10062662760416667
113,15000.0,0.10000000149011612,0.030059814453125,0.30059814005198865
114,15000.0,0.5,0.14990234375,0.2998046875
115,15000.0,1.0,0.299774169921875,0.299774169921875
116,15000.0,1.5,0.4495849609375,0.2997233072916667
117,15000.0,2.0,0.59942626953125,0.299713134765625
118,15000.0,2.5,0.23040771484375,0.0921630859375
119,15000.0,3.0,0.35357666015625,0.11785888671875
120,15084.619499505086,0.10000000149011612,0.0301513671875,0.30151366738209623
121,15084.619499505086,0.5,0.150543212890625,0.30108642578125
122,15084.619499505086,1.0,0.3011474609375,0.3011474609375
123,15084.619499505086,1.5,0.451690673828125,0.3011271158854167
124,15084.619499505086,2.0,0.602325439453125,0.3011627197265625
125,15084.619499505086,2.5,0.25616455078125,0.1024658203125
126,15084.619499505086,3.0,0.36480712890625,0.12160237630208333
