,Tiempo (s),Voltaje total (num),Voltaje caida sobre R 0Ohm (num),Corriente (num),Voltaje diodo (num))
33084,1.7231698742154744,,,1.439842468795554e-05,-0.242279052734375
33085,1.72322195890518,,,1.4178662536443148e-05,-0.2291259765625
33086,1.7232740435948855,,,1.4042534564048834e-05,-0.223175048828125
33087,1.7233261282845909,,,1.4062553383518586e-05,-0.22119140625
33088,1.7233782129742963,,,1.415908857962828e-05,-0.225921630859375
33089,1.7234302976640017,,,1.4255178913083091e-05,-0.234405517578125
33090,1.7234823823537073,,,1.4309897019633746e-05,-0.2415771484375
33091,1.7235344670434127,,,1.4357497323706268e-05,-0.24151611328125
33092,1.7235865517331181,,,1.4346375757334183e-05,-0.23883056640625
33093,1.7236386364228236,,,1.4282315535030977e-05,-0.236358642578125
33094,1.7236907211125292,,,1.4206688883700801e-05,-0.234619140625
33095,1.7237428058022346,,,1.422359366458637e-05,-0.23236083984375
33096,1.72379489049194,,,1.4250730286534257e-05,-0.23236083984375
33097,1.7238469751816454,,,1.425250973715379e-05,-0.234375
33098,1.7238990598713508,,,1.4239608720162172e-05,-0.2369384765625
33099,1.7239511445610565,,,1.4317014822111881e-05,-0.238861083984375
33100,1.7240032292507619,,,1.4353493559812318e-05,-0.239501953125
33101,1.7240553139404673,,,1.4316569959456997e-05,-0.238861083984375
33102,1.7241073986301727,,,1.4250285423879373e-05,-0.23773193359375
33103,1.7241594833198783,,,1.4316125096802114e-05,-0.2388916015625
33104,1.7242115680095838,,,1.4352158971847668e-05,-0.23944091796875
33105,1.7242636526992892,,,1.4315235371492347e-05,-0.23883056640625
33106,1.7243157373889946,,,1.4241833033436588e-05,-0.237213134765625
33107,1.7243678220787,,,1.4276977183172377e-05,-0.236236572265625
33108,1.7244199067684056,,,1.4291212788128644e-05,-0.2353515625
33109,1.724471991458111,,,1.4259627539631925e-05,-0.235107421875
33110,1.7245240761478164,,,1.4214696411488703e-05,-0.2354736328125
33111,1.7245761608375219,,,1.4259627539631925e-05,-0.235137939453125
33112,1.7246282455272275,,,1.4291657650783528e-05,-0.2354736328125
33113,1.724680330216933,,,1.4285874436270044e-05,-0.236968994140625
33114,1.7247324149066383,,,1.4253844325118441e-05,-0.238189697265625
33115,1.7247844995963437,,,1.425250973715379e-05,-0.234710693359375
33116,1.7248365842860491,,,1.422492825255102e-05,-0.230987548828125
33117,1.7248886689757548,,,1.4177772811133382e-05,-0.2296142578125
