,frecuencia (Hz),amplitud enviada (num),amplitud leida (num),leida/enviada
1,49.99999999999999,1.5,0.4476318359375,0.2984212239583333
2,49.99999999999999,2.0,0.600189208984375,0.3000946044921875
3,49.99999999999999,2.5,0.709625244140625,0.28385009765625
4,49.99999999999999,3.0,0.709381103515625,0.23646036783854166
5,106.20250135870641,1.5,0.44989013671875,0.2999267578125
6,106.20250135870641,2.0,0.59967041015625,0.299835205078125
7,106.20250135870641,2.5,0.693603515625,0.27744140625
8,106.20250135870641,3.0,0.69110107421875,0.23036702473958334
9,225.57942589692058,1.5,0.44903564453125,0.2993570963541667
10,225.57942589692058,2.0,0.598907470703125,0.2994537353515625
11,225.57942589692058,2.5,0.681243896484375,0.27249755859375
12,225.57942589692058,3.0,0.675201416015625,0.225067138671875
13,479.1419857062785,1.5,0.4483642578125,0.2989095052083333
14,479.1419857062785,2.0,0.59759521484375,0.298797607421875
15,479.1419857062785,2.5,0.665435791015625,0.26617431640625
16,479.1419857062785,3.0,0.651153564453125,0.21705118815104166
17,1017.7215477596858,1.5,0.445526123046875,0.2970174153645833
18,1017.7215477596858,2.0,0.59405517578125,0.297027587890625
19,1017.7215477596858,2.5,0.638916015625,0.25556640625
20,1017.7215477596858,3.0,0.60552978515625,0.20184326171875
21,2161.691481174657,1.5,0.4390869140625,0.292724609375
22,2161.691481174657,2.0,0.5853271484375,0.29266357421875
23,2161.691481174657,2.5,0.617706298828125,0.24708251953125
24,2161.691481174657,3.0,0.521575927734375,0.173858642578125
25,4591.540849331112,1.5,0.437103271484375,0.2914021809895833
26,4591.540849331112,2.0,0.582763671875,0.2913818359375
27,4591.540849331112,2.5,0.647857666015625,0.25914306640625
28,4591.540849331112,3.0,0.52587890625,0.17529296875
29,9752.662465792862,1.5,0.442474365234375,0.29498291015625
30,9752.662465792862,2.0,0.590057373046875,0.2950286865234375
31,9752.662465792862,2.5,0.3662109375,0.146484375
32,9752.662465792862,3.0,0.368316650390625,0.122772216796875
33,20715.14297548741,1.5,0.1719970703125,0.11466471354166667
34,20715.14297548741,2.0,0.22930908203125,0.114654541015625
35,20715.14297548741,2.5,0.18475341796875,0.0739013671875
36,20715.14297548741,3.0,0.2586669921875,0.08622233072916667
37,44000.000000000044,1.5,0.0010986328125,0.000732421875
38,44000.000000000044,2.0,0.001434326171875,0.0007171630859375
39,44000.000000000044,2.5,0.2158203125,0.086328125
40,44000.000000000044,3.0,0.2520751953125,0.08402506510416667
