,Tiempo (s),Voltaje total (num),Voltaje caida sobre R 0Ohm (num),Corriente (num),Voltaje diodo (num))
0,0.0,,,8.449276404200074e-06,0.411346435546875
1,5.208468970546108e-05,,,7.87006522754191e-06,0.448822021484375
2,0.00010416937941092217,,,7.2592688023870265e-06,0.487396240234375
3,0.00015625406911638326,,,6.663597707498178e-06,0.53228759765625
4,0.00020833875882184433,,,6.029223561634475e-06,0.57855224609375
5,0.00026042344852730544,,,5.351697738247085e-06,0.6240234375
6,0.0003125081382327665,,,4.651039056805758e-06,0.668609619140625
7,0.0003645928279382276,,,3.976627272002551e-06,0.71551513671875
8,0.00041667751764368866,,,3.276413453216108e-06,0.76214599609375
9,0.00046876220734914974,,,2.5410554846938775e-06,0.80902099609375
10,0.0005208468970546109,,,1.7887927352860787e-06,0.8577880859375
11,0.0005729315867600719,,,1.0650011957908164e-06,0.91119384765625
12,0.000625016276465533,,,3.2208056213556853e-07,0.967498779296875
13,0.000677100966170994,,,-4.404140283345481e-07,1.024444580078125
14,0.0007291856558764552,,,-1.19045246446793e-06,1.078094482421875
15,0.0007812703455819162,,,-1.8679782878553208e-06,1.12347412109375
16,0.0008333550352873773,,,-2.4956794938957726e-06,1.155059814453125
17,0.0008854397249928385,,,-3.0606550655976674e-06,1.168853759765625
18,0.0009375244146982995,,,-3.5308748918094023e-06,1.162139892578125
19,0.0009896091044037606,,,-3.866301333591472e-06,1.134185791015625
20,0.0010416937941092217,,,-4.1069720298833816e-06,1.088348388671875
21,0.0010937784838146827,,,-4.270236624225583e-06,1.029327392578125
22,0.0011458631735201438,,,-4.364102644405977e-06,0.9613037109375
23,0.001197947863225605,,,-4.38945981573433e-06,0.88665771484375
24,0.001250032552931066,,,-4.39212899166363e-06,0.810089111328125
25,0.0013021172426365272,,,-4.3925738543185135e-06,0.734527587890625
26,0.001354201932341988,,,-4.39479816759293e-06,0.660675048828125
27,0.0014062866220474492,,,-4.3925738543185135e-06,0.586944580078125
28,0.0014583713117529104,,,-4.39746734352223e-06,0.5126953125
29,0.0015104560014583715,,,-4.407254321929664e-06,0.437225341796875
30,0.0015625406911638324,,,-4.414372124407799e-06,0.360015869140625
31,0.0016146253808692935,,,-4.4223796521957e-06,0.281341552734375
32,0.0016667100705747547,,,-4.424159102815234e-06,0.20166015625
33,0.0017187947602802158,,,-4.418375888301749e-06,0.12298583984375
34,0.001770879449985677,,,-4.407254321929664e-06,0.047454833984375
35,0.0018229641396911378,,,-4.413482399098032e-06,-0.0238037109375
36,0.001875048829396599,,,-4.4148169870626825e-06,-0.094085693359375
37,0.00192713351910206,,,-4.405919733965014e-06,-0.165924072265625
38,0.0019792182088075212,,,-4.3925738543185135e-06,-0.241363525390625
39,0.0020313028985129824,,,-4.409923497858965e-06,-0.31988525390625
40,0.0020833875882184435,,,-4.418375888301749e-06,-0.403533935546875
41,0.0021354722779239046,,,-4.407699184584548e-06,-0.488525390625
42,0.0021875569676293653,,,-4.387680365114796e-06,-0.567352294921875
43,0.0022396416573348264,,,-4.4045851460003645e-06,-0.63104248046875
44,0.0022917263470402876,,,-4.410368360513848e-06,-0.6768798828125
45,0.0023438110367457487,,,-4.3930187169733965e-06,-0.698638916015625
46,0.00239589572645121,,,-4.36588209502551e-06,-0.70050048828125
47,0.002447980416156671,,,-4.377003661397595e-06,-0.699737548828125
48,0.002500065105862132,,,-4.3810074252915456e-06,-0.695343017578125
49,0.0025521497955675932,,,-4.362768056441326e-06,-0.685394287109375
50,0.0026042344852730544,,,-4.337410885112974e-06,-0.67987060546875
51,0.002656319174978515,,,-4.351646490069242e-06,-0.680877685546875
52,0.002708403864683976,,,-4.356095116618076e-06,-0.685882568359375
53,0.0027604885543894373,,,-4.3387454730776235e-06,-0.69158935546875
54,0.0028125732440948984,,,-4.311163988474854e-06,-0.695526123046875
55,0.0028646579338003596,,,-4.320950966882289e-06,-0.699005126953125
56,0.0029167426235058207,,,-4.321395829537172e-06,-0.6993408203125
57,0.002968827313211282,,,-4.30004242210277e-06,-0.69677734375
58,0.003020912002916743,,,-4.2715712121902335e-06,-0.693450927734375
59,0.003072996692622204,,,-4.2831376412172015e-06,-0.694854736328125
60,0.003125081382327665,,,-4.287141405111151e-06,-0.696624755859375
61,0.003177166072033126,,,-4.2697917615707e-06,-0.69708251953125
62,0.003229250761738587,,,-4.24354486493258e-06,-0.69677734375
63,0.003281335451444048,,,-4.252886980685131e-06,-0.701263427734375
64,0.0033334201411495093,,,-4.251997255375364e-06,-0.703826904296875
65,0.0033855048308549704,,,-4.227084946701895e-06,-0.702972412109375
66,0.0034375895205604316,,,-4.193720247585642e-06,-0.700714111328125
67,0.0034896742102658927,,,-4.198613736789358e-06,-0.70489501953125
68,0.003541758899971354,,,-4.197279148824708e-06,-0.70751953125
69,0.0035938435896768145,,,-4.177260329354956e-06,-0.706329345703125
70,0.0036459282793822757,,,-4.149678844752187e-06,-0.703643798828125
71,0.003698012969087737,,,-4.159910685814505e-06,-0.70745849609375
72,0.003750097658793198,,,-4.159910685814505e-06,-0.7099609375
73,0.003802182348498659,,,-4.137222690415452e-06,-0.708953857421875
74,0.00385426703820412,,,-4.102968265989432e-06,-0.70672607421875
75,0.003906351727909581,,,-4.105637441918732e-06,-0.711090087890625
76,0.0039584364176150424,,,-4.099854227405248e-06,-0.7139892578125
77,0.004010521107320504,,,-4.0753867813866614e-06,-0.713104248046875
78,0.004062605797025965,,,-4.043356670235058e-06,-0.71075439453125
79,0.004114690486731426,,,-4.0518090606778425e-06,-0.714691162109375
80,0.004166775176436887,,,-4.0522539233327255e-06,-0.717132568359375
81,0.004218859866142348,,,-4.032235103862973e-06,-0.715972900390625
82,0.004270944555847809,,,-4.002429305985787e-06,-0.71343994140625
83,0.0043230292455532695,,,-4.006877932534621e-06,-0.7176513671875
84,0.004375113935258731,,,-4.00153958067602e-06,-0.72052001953125
85,0.004427198624964192,,,-3.9748478213830175e-06,-0.719818115234375
86,0.004479283314669653,,,-3.9405933969569975e-06,-0.71759033203125
87,0.004531368004375114,,,-3.944152298196064e-06,-0.721893310546875
