,frecuencia (Hz),amplitud enviada (num),amplitud leida (num),leida/enviada
1,1.0,0.060393985360860825,0.036163330078125,0.5987902580372044
2,1.0,0.3019699156284332,0.189117431640625,0.6262790491796192
3,1.0,0.6039398312568665,0.418243408203125,0.6925249611914379
4,1.0,0.9059097766876221,0.625640869140625,0.6906216107173772
5,1.0,1.207879662513733,0.88043212890625,0.7289071554313383
6,1.0,1.5098495483398438,0.9593505859375,0.6353948226115341
7,1.0,1.8118195533752441,0.703765869140625,0.38843044155781264
8,3.5789473684210527,0.10000000149011612,0.02813720703125,0.2813720661197295
9,3.5789473684210527,0.5,0.428009033203125,0.85601806640625
10,3.5789473684210527,1.0,0.842559814453125,0.842559814453125
11,3.5789473684210527,1.5,0.740142822265625,0.4934285481770833
12,3.5789473684210527,2.0,0.70953369140625,0.354766845703125
13,3.5789473684210527,2.5,0.932464599609375,0.37298583984375
14,3.5789473684210527,3.0,0.94476318359375,0.3149210611979167
15,6.157894736842105,0.10000000149011612,0.1002197265625,1.0021972506910972
16,6.157894736842105,0.5,0.48260498046875,0.9652099609375
17,6.157894736842105,1.0,1.0706787109375,1.0706787109375
18,6.157894736842105,1.5,0.822967529296875,0.54864501953125
19,6.157894736842105,2.0,1.693756103515625,0.8468780517578125
20,6.157894736842105,2.5,1.999969482421875,0.79998779296875
21,6.157894736842105,3.0,1.94512939453125,0.64837646484375
22,8.736842105263158,0.10000000149011612,0.16192626953125,1.619262671183606
23,8.736842105263158,0.5,0.964141845703125,1.92828369140625
24,8.736842105263158,1.0,1.372650146484375,1.372650146484375
25,8.736842105263158,1.5,0.997100830078125,0.66473388671875
26,8.736842105263158,2.0,1.811187744140625,0.9055938720703125
27,8.736842105263158,2.5,1.840087890625,0.73603515625
28,8.736842105263158,3.0,1.999969482421875,0.666656494140625
29,11.31578947368421,0.10000000149011612,0.229522705078125,2.295227016579702
30,11.31578947368421,0.5,0.99737548828125,1.9947509765625
31,11.31578947368421,1.0,0.966766357421875,0.966766357421875
32,11.31578947368421,1.5,0.996978759765625,0.6646525065104166
33,11.31578947368421,2.0,0.949066162109375,0.4745330810546875
34,11.31578947368421,2.5,1.999969482421875,0.79998779296875
35,11.31578947368421,3.0,1.999969482421875,0.666656494140625
36,13.894736842105264,0.10000000149011612,0.222930908203125,2.2293090488119565
37,13.894736842105264,0.5,1.03814697265625,2.0762939453125
38,13.894736842105264,1.0,0.97796630859375,0.97796630859375
39,13.894736842105264,1.5,0.980865478515625,0.6539103190104166
40,13.894736842105264,2.0,0.964691162109375,0.4823455810546875
41,13.894736842105264,2.5,1.999969482421875,0.79998779296875
42,13.894736842105264,3.0,1.999969482421875,0.666656494140625
43,16.473684210526315,0.10000000149011612,0.28662109375,2.8662108947901292
44,16.473684210526315,0.5,1.083404541015625,2.16680908203125
45,16.473684210526315,1.0,1.830108642578125,1.830108642578125
46,16.473684210526315,1.5,1.03399658203125,0.6893310546875
47,16.473684210526315,2.0,1.78863525390625,0.894317626953125
48,16.473684210526315,2.5,1.999969482421875,0.79998779296875
49,16.473684210526315,3.0,1.999969482421875,0.666656494140625
50,19.05263157894737,0.10000000149011612,0.32952880859375,3.295288036833882
51,19.05263157894737,0.5,0.85955810546875,1.7191162109375
52,19.05263157894737,1.0,1.85882568359375,1.85882568359375
53,19.05263157894737,1.5,0.940338134765625,0.62689208984375
54,19.05263157894737,2.0,1.853668212890625,0.9268341064453125
55,19.05263157894737,2.5,1.999969482421875,0.79998779296875
56,19.05263157894737,3.0,1.999969482421875,0.666656494140625
57,21.63157894736842,0.10000000149011612,0.248260498046875,2.4826049434750534
58,21.63157894736842,0.5,1.1512451171875,2.302490234375
59,21.63157894736842,1.0,1.62420654296875,1.62420654296875
60,21.63157894736842,1.5,1.811370849609375,1.20758056640625
61,21.63157894736842,2.0,1.85845947265625,0.929229736328125
62,21.63157894736842,2.5,1.999969482421875,0.79998779296875
63,21.63157894736842,3.0,1.999969482421875,0.666656494140625
64,24.210526315789473,0.10000000149011612,0.184967041015625,1.8496703825940135
65,24.210526315789473,0.5,1.741180419921875,3.48236083984375
66,24.210526315789473,1.0,0.932373046875,0.932373046875
67,24.210526315789473,1.5,1.889617919921875,1.2597452799479167
68,24.210526315789473,2.0,1.887420654296875,0.9437103271484375
69,24.210526315789473,2.5,1.999969482421875,0.79998779296875
70,24.210526315789473,3.0,1.999969482421875,0.666656494140625
71,26.789473684210527,0.09999999403953552,0.243255615234375,2.432556297335404
72,26.789473684210527,0.5,1.604583740234375,3.20916748046875
73,26.789473684210527,1.0,1.915008544921875,1.915008544921875
74,26.789473684210527,1.5,1.69317626953125,1.1287841796875
75,26.789473684210527,2.0,1.93524169921875,0.967620849609375
76,26.789473684210527,2.5,1.999969482421875,0.79998779296875
